专业,rowSeq,institutions,Country,wosDocs,cites,citesPerPaper
CLINICAL MEDICINE,5321,EUROPEAN ASSOC STUDY LIVER EASL,,21,6526,310.761904761904761904761904761904761905
CLINICAL MEDICINE,5322,NEW MEXICO DEPARTMENT OF HEALTH,USA,90,6526,72.51111111111111111111111111111111111111
CLINICAL MEDICINE,5323,SWEDISH MED CTR,,150,6526,43.50666666666666666666666666666666666667
CLINICAL MEDICINE,5324,NATL DEPT HLTH,,135,6520,48.2962962962962962962962962962962962963
CLINICAL MEDICINE,5325,CALIFORNIA EMERGING INFECTIONS PROGRAM,USA,73,6518,89.28767123287671232876712328767123287671
CLINICAL MEDICINE,5326,TOKYO SAISEIKAI CENTRAL HOSPITAL,JAPAN,367,6518,17.76021798365122615803814713896457765668
CLINICAL MEDICINE,5327,MAJMAAH UNIVERSITY,SAUDI ARABIA,523,6518,12.46271510516252390057361376673040152964
CLINICAL MEDICINE,5328,SWEDISH UNIVERSITY OF AGRICULTURAL SCIENCES,SWEDEN,266,6512,24.48120300751879699248120300751879699248
CLINICAL MEDICINE,5329,AMER COLL MED GENET & GENOM,,86,6508,75.67441860465116279069767441860465116279
CLINICAL MEDICINE,5330,EMERGENTCORP,,2,6506,3253
CLINICAL MEDICINE,5331,CZECH TECHNICAL UNIVERSITY PRAGUE,CZECH REPUBLIC,511,6506,12.73189823874755381604696673189823874755
CLINICAL MEDICINE,5332,NATIONAL INSTITUTE OF STANDARDS & TECHNOLOGY (NIST) - USA,USA,277,6505,23.48375451263537906137184115523465703971
CLINICAL MEDICINE,5333,MINISTRY OF HEALTH - UGANDA,UGANDA,439,6499,14.8041002277904328018223234624145785877
CLINICAL MEDICINE,5334,PUSHCHINO SCIENTIFIC CENTER FOR BIOLOGICAL RESEARCH (PSCBI) OF THE RUSSIAN ACADEMY OF SCIENCES,RUSSIA,408,6498,15.92647058823529411764705882352941176471
CLINICAL MEDICINE,5335,CAMPBELL UNIVERSITY,USA,357,6497,18.19887955182072829131652661064425770308
CLINICAL MEDICINE,5336,BGI PATHOGENESIS PHARMACEUT TECHNOL,,2,6490,3245
CLINICAL MEDICINE,5337,HOPITAL UNIVERSITAIRE BROCA - APHP,FRANCE,274,6490,23.68613138686131386861313868613138686131
CLINICAL MEDICINE,5338,MITSUBISHI TANABE PHARMA CORPORATION,JAPAN,154,6489,42.13636363636363636363636363636363636364
CLINICAL MEDICINE,5339,UNIVERSITY OF NORTH TEXAS HEALTH SCIENCE CENTER,USA,316,6488,20.5316455696202531645569620253164556962
CLINICAL MEDICINE,5340,MACCABI HEALTHCARE SERV,,411,6477,15.75912408759124087591240875912408759124
CLINICAL MEDICINE,5341,DIRECTORATE GEN HLTH DGS,,5,6476,1295.2
CLINICAL MEDICINE,5342,CHENGDU UNIVERSITY,CHINA MAINLAND,544,6470,11.89338235294117647058823529411764705882
CLINICAL MEDICINE,5343,CROWD WATCH AFRICA,,6,6469,1078.166666666666666666666666666666666667
CLINICAL MEDICINE,5344,UNIVERSITY OF ISFAHAN,IRAN,440,6465,14.69318181818181818181818181818181818182
CLINICAL MEDICINE,5345,YORK TEACHING HOSP NHS FDN TRUST,,199,6463,32.4773869346733668341708542713567839196
CLINICAL MEDICINE,5346,A*STAR - INSTITUTE FOR INFOCOMM RESEARCH (I2R),SINGAPORE,68,6462,95.02941176470588235294117647058823529412
CLINICAL MEDICINE,5347,METABOLON,USA,139,6462,46.48920863309352517985611510791366906475
CLINICAL MEDICINE,5348,INST CANC RES PREVENT & CLIN NETWORK ISPRO,,221,6462,29.23981900452488687782805429864253393665
CLINICAL MEDICINE,5349,INCLIVA BIOMED RES INST,,146,6446,44.15068493150684931506849315068493150685
CLINICAL MEDICINE,5350,ANKARA ATATURK TRAINING & RESEARCH HOSPITAL,TURKIYE,679,6445,9.49189985272459499263622974963181148748
CLINICAL MEDICINE,5351,MANSOURA UNIVERSITY HOSPITAL,EGYPT,459,6444,14.03921568627450980392156862745098039216
CLINICAL MEDICINE,5352,UNITED STATES HEALTH RESOURCES & SERVICE ADMINISTRATION (HRSA),USA,201,6443,32.05472636815920398009950248756218905473
CLINICAL MEDICINE,5353,HUNAN UNIVERSITY,CHINA MAINLAND,352,6441,18.29829545454545454545454545454545454545
CLINICAL MEDICINE,5354,ABADAN UNIV MED SCI,,112,6435,57.45535714285714285714285714285714285714
CLINICAL MEDICINE,5355,UNIV MED CTR GOTTINGEN UMG,,109,6434,59.02752293577981651376146788990825688073
CLINICAL MEDICINE,5356,NIH NATIONAL INSTITUTE ON MINORITY HEALTH & HEALTH DISPARITIES (NIMHD),USA,251,6432,25.62549800796812749003984063745019920319
CLINICAL MEDICINE,5357,EUROPEAN ACADEMY OF BOZEN-BOLZANO,ITALY,277,6431,23.21660649819494584837545126353790613718
CLINICAL MEDICINE,5358,"ALEXION, ASTRAZENECA RARE DISEASE",USA,175,6430,36.74285714285714285714285714285714285714
CLINICAL MEDICINE,5359,INTERNATIONAL ISLAMIC UNIVERSITY MALAYSIA,MALAYSIA,379,6427,16.95778364116094986807387862796833773087
CLINICAL MEDICINE,5360,TOKAT GAZIOSMANPASA UNIVERSITY,TURKIYE,905,6426,7.10055248618784530386740331491712707182
CLINICAL MEDICINE,5361,INOVA SCHAR CANC INST,,163,6415,39.35582822085889570552147239263803680982
CLINICAL MEDICINE,5362,SARAWAK GEN HOSP,,212,6415,30.25943396226415094339622641509433962264
CLINICAL MEDICINE,5363,UNIV TEXAS SOUTHWESTERN MED SCH,,296,6410,21.65540540540540540540540540540540540541
CLINICAL MEDICINE,5364,AUSTRALIAN CATHOLIC UNIVERSITY - BRISBANE CAMPUS,AUSTRALIA,296,6406,21.64189189189189189189189189189189189189
CLINICAL MEDICINE,5365,GUTTMACHER INST,,125,6403,51.224
CLINICAL MEDICINE,5366,CENTRAL BAPTIST HOSPITAL,USA,154,6403,41.57792207792207792207792207792207792208
CLINICAL MEDICINE,5367,"KEY LABORATORY FOR BIOLOGICAL EFFECTS OF NANOMATERIALS & NANOSAFETY, CAS",CHINA MAINLAND,150,6397,42.64666666666666666666666666666666666667
CLINICAL MEDICINE,5368,CHIREC HOSP,,26,6396,246
CLINICAL MEDICINE,5369,FASA UNIV MED SCI,,419,6393,15.25775656324582338902147971360381861575
CLINICAL MEDICINE,5370,GEDYT ENDOSCOPY CTR,,34,6390,187.941176470588235294117647058823529412
CLINICAL MEDICINE,5371,AMER HIP INST,,337,6387,18.95252225519287833827893175074183976261
CLINICAL MEDICINE,5372,BIRUNI UNIVERSITY,TURKIYE,891,6380,7.16049382716049382716049382716049382716
CLINICAL MEDICINE,5373,CHANGCHUN UNIVERSITY OF CHINESE MEDICINE,CHINA MAINLAND,961,6377,6.63579604578563995837669094693028095734
CLINICAL MEDICINE,5374,PONCE HEALTH SCIENCES UNIVERSITY,USA,187,6376,34.09625668449197860962566844919786096257
CLINICAL MEDICINE,5375,UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO,BRAZIL,701,6372,9.0898716119828815977175463623395149786
CLINICAL MEDICINE,5376,ICMR - NATIONAL INSTITUTE OF CHOLERA & ENTERIC DISEASES (NICED),INDIA,121,6371,52.65289256198347107438016528925619834711
CLINICAL MEDICINE,5377,WALTER SISULU UNIVERSITY,SOUTH AFRICA,367,6371,17.35967302452316076294277929155313351499
CLINICAL MEDICINE,5378,"THE ROYAL HOSPITAL, SULTANATE OF OMAN",OMAN,336,6370,18.95833333333333333333333333333333333333
CLINICAL MEDICINE,5379,INSTITUTE OF ENVIRONMENTAL SCIENCE & RESEARCH (ESR) - NEW ZEALAND,NEW ZEALAND,132,6369,48.25
CLINICAL MEDICINE,5380,PUNJAB UNIV COLL PHARM,,2,6368,3184
CLINICAL MEDICINE,5381,ALEXANDRA HOSP,,154,6366,41.33766233766233766233766233766233766234
CLINICAL MEDICINE,5382,INSTITUTE OF RADIATION PROBLEMS OF THE AZERBAIJAN NATIONAL ACADEMY OF SCIENCES,AZERBAIJAN,11,6365,578.636363636363636363636363636363636364
CLINICAL MEDICINE,5383,UNIVERSIDAD DE LA SABANA,COLOMBIA,453,6356,14.03090507726269315673289183222958057395
CLINICAL MEDICINE,5384,INSTITUTE OF ENZYMOLOGY - HAS,HUNGARY,176,6355,36.10795454545454545454545454545454545455
CLINICAL MEDICINE,5385,MINIST HLTH CHINA,,321,6346,19.76947040498442367601246105919003115265
CLINICAL MEDICINE,5386,SOUTH WEST WALES CANC INST,,7,6338,905.428571428571428571428571428571428571
CLINICAL MEDICINE,5387,HOPITAL UNIVERSITAIRE ROTHSCHILD - APHP,FRANCE,275,6337,23.04363636363636363636363636363636363636
CLINICAL MEDICINE,5388,LEXINGTON VA MEDICAL CENTER,USA,123,6333,51.48780487804878048780487804878048780488
CLINICAL MEDICINE,5389,INST MED RES & MED PLANT STUDIES,,13,6331,487
CLINICAL MEDICINE,5390,INVITAE,,91,6331,69.57142857142857142857142857142857142857
CLINICAL MEDICINE,5391,"SHANMUGHA ARTS, SCIENCE, TECHNOLOGY & RESEARCH ACADEMY (SASTRA)",INDIA,210,6328,30.13333333333333333333333333333333333333
CLINICAL MEDICINE,5392,HOSP SAO LUCAS,,50,6326,126.52
CLINICAL MEDICINE,5393,TORBAY HOSP,,155,6319,40.76774193548387096774193548387096774194
CLINICAL MEDICINE,5394,ISTANBUL HAYDARPASA NUMUNE TRAINING & RESEARCH HOSPITAL,TURKIYE,968,6316,6.52479338842975206611570247933884297521
CLINICAL MEDICINE,5395,VHS SNEHA,,3,6315,2105
CLINICAL MEDICINE,5396,INTERNATIONAL INSTITUTE FOR APPLIED SYSTEMS ANALYSIS (IIASA),AUSTRIA,57,6313,110.754385964912280701754385964912280702
CLINICAL MEDICINE,5397,GROENE HART HOSP,,215,6311,29.35348837209302325581395348837209302326
CLINICAL MEDICINE,5398,ASST GAETANO PINI CTO,ITALY,313,6307,20.15015974440894568690095846645367412141
CLINICAL MEDICINE,5399,NORTH ESTONIA MED CTR,,246,6305,25.6300813008130081300813008130081300813
CLINICAL MEDICINE,5400,AMERICAN RED CROSS,USA,362,6302,17.40883977900552486187845303867403314917
CLINICAL MEDICINE,5401,UMASS CHAN MEDICAL SCHOOL,USA,1191,6300,5.28967254408060453400503778337531486146
CLINICAL MEDICINE,5402,GREAT NORTH CHILDRENS HOSP,,328,6299,19.20426829268292682926829268292682926829
CLINICAL MEDICINE,5403,KARLSTAD UNIVERSITY,SWEDEN,308,6298,20.44805194805194805194805194805194805195
CLINICAL MEDICINE,5404,JAHANGIRNAGAR UNIVERSITY,BANGLADESH,159,6297,39.60377358490566037735849056603773584906
CLINICAL MEDICINE,5405,CTR SCI & ENVIRONM,,2,6294,3147
CLINICAL MEDICINE,5406,UNIV MAIDUGURI,,191,6291,32.93717277486910994764397905759162303665
CLINICAL MEDICINE,5407,INST CARDIOL,,50,6289,125.78
CLINICAL MEDICINE,5408,YANAN UNIVERSITY,CHINA MAINLAND,610,6283,10.3
CLINICAL MEDICINE,5409,VICTORIA HOSP,,210,6281,29.90952380952380952380952380952380952381
CLINICAL MEDICINE,5410,CANCER CENTER OF KANSAS,USA,70,6278,89.68571428571428571428571428571428571429
CLINICAL MEDICINE,5411,EAST LANCASHIRE HOSP NHS TRUST,,220,6277,28.53181818181818181818181818181818181818
CLINICAL MEDICINE,5412,UNIVERSITY OF WAIKATO,NEW ZEALAND,419,6270,14.96420047732696897374701670644391408115
CLINICAL MEDICINE,5413,UNIVERSITY OF NAMUR,BELGIUM,276,6266,22.70289855072463768115942028985507246377
CLINICAL MEDICINE,5414,JDRF,,52,6264,120.461538461538461538461538461538461538
CLINICAL MEDICINE,5415,INSTITUTE OF PSYCHIATRY & NEUROLOGY,POLAND,256,6263,24.46484375
CLINICAL MEDICINE,5416,"SHANGHAI INSTITUTE OF IMMUNITY AND INFECTION, CAS",CHINA MAINLAND,159,6259,39.36477987421383647798742138364779874214
CLINICAL MEDICINE,5417,CH DE VALENCIENNES,FRANCE,353,6258,17.72804532577903682719546742209631728045
CLINICAL MEDICINE,5418,HLTH RELATED INFORMAT DISSEMINAT YOUTH,,4,6253,1563.25
CLINICAL MEDICINE,5419,CANTERBURY DIST HLTH BOARD,,209,6250,29.9043062200956937799043062200956937799
CLINICAL MEDICINE,5420,ST CLARA HOSP,,236,6250,26.48305084745762711864406779661016949153
CLINICAL MEDICINE,5421,EMMES,,40,6246,156.15
CLINICAL MEDICINE,5422,HATAY MUSTAFA KEMAL UNIVERSITY,TURKIYE,838,6246,7.45346062052505966587112171837708830549
CLINICAL MEDICINE,5423,OCTOBER 6 UNIVERSITY (O6U),EGYPT,263,6245,23.74524714828897338403041825095057034221
CLINICAL MEDICINE,5424,VELLORE INSTITUTE OF TECHNOLOGY (VIT),INDIA,563,6242,11.08703374777975133214920071047957371226
CLINICAL MEDICINE,5425,GEICO,,45,6241,138.688888888888888888888888888888888889
CLINICAL MEDICINE,5426,COLGATE UNIVERSITY,USA,51,6237,122.294117647058823529411764705882352941
CLINICAL MEDICINE,5427,ECRI INST,,43,6233,144.953488372093023255813953488372093023
CLINICAL MEDICINE,5428,INSTITUT DE BIOENGINYERIA DE CATALUNYA,SPAIN,205,6233,30.40487804878048780487804878048780487805
CLINICAL MEDICINE,5429,ISTITUTO DI BIOIMMAGINI E FISIOLOGIA MOLECOLARE (IBFM-CNR),ITALY,222,6233,28.07657657657657657657657657657657657658
CLINICAL MEDICINE,5430,CALIFORNIA STATE UNIVERSITY SACRAMENTO,USA,460,6231,13.54565217391304347826086956521739130435
CLINICAL MEDICINE,5431,AMGEN LIMITED,ENGLAND,181,6226,34.39779005524861878453038674033149171271
CLINICAL MEDICINE,5432,IRCCS FATEBENEFRATELLI,ITALY,138,6225,45.1086956521739130434782608695652173913
CLINICAL MEDICINE,5433,RITSUMEIKAN UNIVERSITY,JAPAN,534,6222,11.6516853932584269662921348314606741573
CLINICAL MEDICINE,5434,NATIONAL INSTITUTE RHEUMATOLOGY & PHYSIOTHERAPY,HUNGARY,64,6220,97.1875
CLINICAL MEDICINE,5435,STATE RESEARCH INSTITUTE CENTRE FOR INNOVATIVE MEDICINE,LITHUANIA,233,6218,26.68669527896995708154506437768240343348
CLINICAL MEDICINE,5436,CONQUEST HOSP,,68,6217,91.42647058823529411764705882352941176471
CLINICAL MEDICINE,5437,KONVENTHOSPITAL DER BARMHERZIGEN BRUDER,AUSTRIA,417,6216,14.90647482014388489208633093525179856115
CLINICAL MEDICINE,5438,JINING 1 PEOPLES HOSP,,532,6216,11.68421052631578947368421052631578947368
CLINICAL MEDICINE,5439,NEW YORK ACAD SCI,,45,6214,138.088888888888888888888888888888888889
CLINICAL MEDICINE,5440,ROBERT GORDON UNIVERSITY,SCOTLAND,326,6213,19.05828220858895705521472392638036809816
CLINICAL MEDICINE,5441,KEMRI,,45,6210,138
CLINICAL MEDICINE,5442,MINES PARISTECH,FRANCE,175,6206,35.46285714285714285714285714285714285714
CLINICAL MEDICINE,5443,KING EDWARD MED UNIV,,557,6205,11.14003590664272890484739676840215439856
CLINICAL MEDICINE,5444,MEDICAL UNIVERSITY PLEVEN,BULGARIA,230,6201,26.96086956521739130434782608695652173913
CLINICAL MEDICINE,5445,PRIVATE PRACTICE,,250,6196,24.784
CLINICAL MEDICINE,5446,INSTITUTE OF HEMATOLOGY PRAGUE,CZECH REPUBLIC,264,6196,23.46969696969696969696969696969696969697
CLINICAL MEDICINE,5447,FAC EVANGEL MED PARANA,,1,6195,6195
CLINICAL MEDICINE,5448,UNIVERSITY OF LODZ,POLAND,525,6195,11.8
CLINICAL MEDICINE,5449,PENNSYLVANIA STATE SYSTEM OF HIGHER EDUCATION (PASSHE),USA,448,6188,13.8125
CLINICAL MEDICINE,5450,TURKEY SPECIALIZED HIGHER EDUCATION & RESEARCH HOSPITAL,TURKIYE,490,6188,12.62857142857142857142857142857142857143
CLINICAL MEDICINE,5451,HOSPITAL DE BRAGA,PORTUGAL,492,6188,12.57723577235772357723577235772357723577
CLINICAL MEDICINE,5452,ALL INDIA INSTITUTE OF MEDICAL SCIENCES (AIIMS) BHUBANESWAR,INDIA,632,6182,9.7816455696202531645569620253164556962
CLINICAL MEDICINE,5453,CENTRO NAZIONALE DI ADROTERAPIA ONCOLOGICA (CNAO),ITALY,368,6180,16.79347826086956521739130434782608695652
CLINICAL MEDICINE,5454,RESEARCH INSTITUTE FOR TROPICAL MEDICINE - PHILIPPINES,PHILIPPINES,110,6178,56.16363636363636363636363636363636363636
CLINICAL MEDICINE,5455,TOKYO INSTITUTE OF TECHNOLOGY,JAPAN,430,6178,14.36744186046511627906976744186046511628
CLINICAL MEDICINE,5456,DEPT CLIN SCI INTERVENT & TECHNOL,,12,6177,514.75
CLINICAL MEDICINE,5457,KUSATSU GEN HOSP,,115,6175,53.69565217391304347826086956521739130435
CLINICAL MEDICINE,5458,SAGE BIONETWORKS,,100,6174,61.74
CLINICAL MEDICINE,5459,ADELAIDE INSTITUTE FOR SLEEP HEALTH,AUSTRALIA,125,6172,49.376
CLINICAL MEDICINE,5460,INSTITUTE OF MATERIA MEDICA - CAMS,CHINA MAINLAND,138,6172,44.72463768115942028985507246376811594203
CLINICAL MEDICINE,5461,ABBOTT VASC,,145,6161,42.48965517241379310344827586206896551724
CLINICAL MEDICINE,5462,KOREA NATIONAL INSTITUTE OF HEALTH (KNIH),SOUTH KOREA,311,6155,19.79099678456591639871382636655948553055
CLINICAL MEDICINE,5463,DUTCH CHILDHOOD ONCOLOGY GROUP,NETHERLANDS,156,6154,39.44871794871794871794871794871794871795
CLINICAL MEDICINE,5464,LEIBNIZ INSTITUT FUR UMWELTMEDIZINISCHE FORSCHUNG (IUF),GERMANY (FED REP GER),167,6152,36.83832335329341317365269461077844311377
CLINICAL MEDICINE,5465,ONO PHARMACEUTICAL CO LTD,JAPAN,201,6151,30.60199004975124378109452736318407960199
CLINICAL MEDICINE,5466,LANCASHIRE TEACHING HOSP NHS FDN TRUST,,254,6151,24.21653543307086614173228346456692913386
CLINICAL MEDICINE,5467,DUBAI HOSPITAL,UNITED ARAB EMIRATES,241,6144,25.49377593360995850622406639004149377593
CLINICAL MEDICINE,5468,WILLIAM OSLER HLTH SYST,,219,6140,28.0365296803652968036529680365296803653
CLINICAL MEDICINE,5469,CALIFORNIA STATE UNIVERSITY FULLERTON,USA,481,6139,12.76299376299376299376299376299376299376
CLINICAL MEDICINE,5470,TERI UNIVERSITY,INDIA,20,6138,306.9
CLINICAL MEDICINE,5471,UNIV ZIEKENHUIS,,43,6138,142.744186046511627906976744186046511628
CLINICAL MEDICINE,5472,SAN GIOVANNI BOSCO HOSP,,253,6137,24.25691699604743083003952569169960474308
CLINICAL MEDICINE,5473,EINSTEIN MED CTR,,321,6135,19.11214953271028037383177570093457943925
CLINICAL MEDICINE,5474,HOSPITAL CHI OF POISSY SAINT GERMAIN,FRANCE,342,6134,17.93567251461988304093567251461988304094
CLINICAL MEDICINE,5475,VENETO INSTITUTE MOLECULAR MEDICINE,ITALY,199,6132,30.81407035175879396984924623115577889447
CLINICAL MEDICINE,5476,ROYAL SWEDISH ACADEMY OF SCIENCES,SWEDEN,16,6130,383.125
CLINICAL MEDICINE,5477,COPENHAGEN UNIV HOSP HERLEV & GENTOFTE,,692,6116,8.83815028901734104046242774566473988439
CLINICAL MEDICINE,5478,AGEO CENT GEN HOSP,,204,6115,29.9754901960784313725490196078431372549
CLINICAL MEDICINE,5479,BEIJING UNIVERSITY OF TECHNOLOGY,CHINA MAINLAND,432,6101,14.12268518518518518518518518518518518519
CLINICAL MEDICINE,5480,CHENGDE MEDICAL UNIVERSITY,CHINA MAINLAND,774,6100,7.88113695090439276485788113695090439276
CLINICAL MEDICINE,5481,LANDSTUHL REGIONAL MEDICAL CENTER,GERMANY (FED REP GER),159,6098,38.35220125786163522012578616352201257862
CLINICAL MEDICINE,5482,DEPT SURG,,520,6097,11.725
CLINICAL MEDICINE,5483,NARAYANA HLTH,,79,6096,77.16455696202531645569620253164556962025
CLINICAL MEDICINE,5484,INSTITUTO DE INVESTIGACION SANITARIA LA FE (IIS LA FE),SPAIN,279,6093,21.83870967741935483870967741935483870968
CLINICAL MEDICINE,5485,PACIFIC COMMUNITY,,16,6092,380.75
CLINICAL MEDICINE,5486,CTR PREVENZ CARDIOVASC UDINE,,3,6091,2030.333333333333333333333333333333333333
CLINICAL MEDICINE,5487,ST LUKES HOSP,,332,6089,18.34036144578313253012048192771084337349
CLINICAL MEDICINE,5488,ECOLE DES HAUTES ETUDES EN SANTE PUBLIQUE (EHESP),FRANCE,519,6088,11.73025048169556840077071290944123314066
CLINICAL MEDICINE,5489,EMD SERONO INC.,USA,258,6082,23.57364341085271317829457364341085271318
CLINICAL MEDICINE,5490,GEORGIA DEPT PUBL HLTH,,144,6081,42.22916666666666666666666666666666666667
CLINICAL MEDICINE,5491,MEDISTRA HOSPITAL,INDONESIA,92,6080,66.08695652173913043478260869565217391304
CLINICAL MEDICINE,5492,PUBLIC HEALTH INSTITUTE,USA,257,6079,23.65369649805447470817120622568093385214
CLINICAL MEDICINE,5493,ICF,,156,6072,38.92307692307692307692307692307692307692
CLINICAL MEDICINE,5494,UNIVERSITY OF CENTRAL PUNJAB,PAKISTAN,99,6071,61.32323232323232323232323232323232323232
CLINICAL MEDICINE,5495,INTERNATIONAL LIVESTOCK RESEARCH INSTITUTE (ILRI),KENYA,108,6071,56.21296296296296296296296296296296296296
CLINICAL MEDICINE,5496,ADELPHI GROUP LTD,ENGLAND,390,6068,15.55897435897435897435897435897435897436
CLINICAL MEDICINE,5497,ISTANBUL KARTAL KOSUYOLU YUKSEK IHTISAS TRAINING & RESEARCH HOSPITAL,TURKIYE,542,6068,11.19557195571955719557195571955719557196
CLINICAL MEDICINE,5498,ALIGARH MUSLIM UNIVERSITY,INDIA,389,6067,15.59640102827763496143958868894601542416
CLINICAL MEDICINE,5499,PIUS-HOSPITAL OLDENBURG,GERMANY (FED REP GER),339,6066,17.8938053097345132743362831858407079646
CLINICAL MEDICINE,5500,TESARO,USA,38,6062,159.526315789473684210526315789473684211
CLINICAL MEDICINE,5501,MUSASHINO RED CROSS HOSP,,193,6062,31.4093264248704663212435233160621761658
CLINICAL MEDICINE,5502,WASHINGTON DC VET AFFAIRS MED CTR,,124,6061,48.87903225806451612903225806451612903226
CLINICAL MEDICINE,5503,SOLTI BREAST CANCER RESEARCH GROUP,SPAIN,129,6057,46.95348837209302325581395348837209302326
CLINICAL MEDICINE,5504,SAINT GORAN'S HOSPITAL,SWEDEN,276,6057,21.94565217391304347826086956521739130435
CLINICAL MEDICINE,5505,ASKLEPIOS FACHKLINIKEN MUNCHEN GAUTING,,60,6056,100.933333333333333333333333333333333333
CLINICAL MEDICINE,5506,TSUCHIURA KYODO HOSPITAL,JAPAN,510,6056,11.8745098039215686274509803921568627451
CLINICAL MEDICINE,5507,UNIVERSITY OF ARKANSAS LITTLE ROCK,USA,321,6055,18.86292834890965732087227414330218068536
CLINICAL MEDICINE,5508,KAHRAMANMARAS SUTCU IMAM UNIVERSITY,TURKIYE,895,6055,6.76536312849162011173184357541899441341
CLINICAL MEDICINE,5509,TOURO UNIVERSITY CALIFORNIA,USA,306,6054,19.78431372549019607843137254901960784314
CLINICAL MEDICINE,5510,GUSTAVE ROUSSY CANC CAMPUS,,32,6053,189.15625
CLINICAL MEDICINE,5511,UNIV HOSP ANTWERP,,7,6052,864.571428571428571428571428571428571429
CLINICAL MEDICINE,5512,ARBAMINCH COLL HLTH SCI,,19,6050,318.421052631578947368421052631578947368
CLINICAL MEDICINE,5513,HOSP UNIV DR NEGRIN,,166,6050,36.4457831325301204819277108433734939759
CLINICAL MEDICINE,5514,AMBULANCE VICTORIA,AUSTRALIA,370,6046,16.34054054054054054054054054054054054054
CLINICAL MEDICINE,5515,WESFARMERS LIMITED,AUSTRALIA,248,6045,24.375
CLINICAL MEDICINE,5516,ERZINCAN BINALI YILDIRIM UNIVERSITY,TURKIYE,734,6045,8.23569482288828337874659400544959128065
CLINICAL MEDICINE,5517,PACIFIC COMMUN,,3,6038,2012.666666666666666666666666666666666667
CLINICAL MEDICINE,5518,EMERGENCY UNIV,,3,6037,2012.333333333333333333333333333333333333
CLINICAL MEDICINE,5519,CANC SPECIALISTS NORTH FLORIDA,,29,6036,208.137931034482758620689655172413793103
CLINICAL MEDICINE,5520,DEPT PATHOL,,282,6034,21.39716312056737588652482269503546099291
CLINICAL MEDICINE,5521,KAROHINSKA UNIV HOSP,,1,6033,6033
CLINICAL MEDICINE,5522,KOREA HLTH IND DEVEHOPMENT INST,,1,6033,6033
CLINICAL MEDICINE,5523,MARKET ACCESS,,1,6033,6033
CLINICAL MEDICINE,5524,MEDICHERN,,1,6033,6033
CLINICAL MEDICINE,5525,MINISTIY HLTH & MED EDUC,,1,6033,6033
CLINICAL MEDICINE,5526,SAN RAFFAELE TELETHON INSTITUTE FOR GENE THERAPY (SR-TIGET),ITALY,178,6032,33.88764044943820224719101123595505617978
CLINICAL MEDICINE,5527,TERGOOI HOSP,,218,6029,27.65596330275229357798165137614678899083
CLINICAL MEDICINE,5528,CANCER THERAPY & RESEARCH CENTER,USA,117,6026,51.5042735042735042735042735042735042735
CLINICAL MEDICINE,5529,CLIN MICROBIOL & PARASITOL UNIT,,2,6025,3012.5
CLINICAL MEDICINE,5530,BROOMFIELD HOSPITAL,ENGLAND,309,6022,19.48867313915857605177993527508090614887
CLINICAL MEDICINE,5531,MID ESSEX HOSPITAL SERVICES NHS TRUST,ENGLAND,309,6022,19.48867313915857605177993527508090614887
CLINICAL MEDICINE,5532,SHAANXI NORMAL UNIVERSITY,CHINA MAINLAND,385,6022,15.64155844155844155844155844155844155844
